screen_name,id_str,created_at,coordinates,place,text,geo_location
CherylJaneBean2,1154059796447936512,2019-07-24 16:04:31,,"Place(_api=<tweepy.api.API object at 0x10f0244e0>, id='e0060cda70f5f341', url='https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json', place_type='admin', name='Texas', full_name='Texas, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f0244e0>, type='Polygon', coordinates=[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]]), attributes={})","Tornado hits Cape Cod leaving more than 33,000 residents without power

https://t.co/IjcRjYfjlM",
JobsRabbitsFoot,1154059782686433280,2019-07-24 16:04:28,,,"Laura Podesta reports on tornado strikes Cape Cod.  

Been praying 4 a tornado.

Laura Valentine is me split into 3… https://t.co/5XfNM21Wbg",
ShepardsEnding,1154059754572001285,2019-07-24 16:04:21,,,"Laura Podesta reports on tornado strikes Cape Cod.  

Been praying 4 a tornado.

Laura Valentine is me split into 3… https://t.co/Wits4DVt00",
shepardout,1154059732174495744,2019-07-24 16:04:16,,,"Laura Podesta reports on tornado strikes Cape Cod.  

Been praying 4 a tornado.

Laura Valentine is me split into 3… https://t.co/Sgfohg8F0Q",
ShepardLovesMac,1154059726113652737,2019-07-24 16:04:14,,,"Laura Podesta reports on tornado strikes Cape Cod.  

Been praying 4 a tornado.

Laura Valentine is me split into 3… https://t.co/FQRld8ELki",
ABC13News,1154059699039473664,2019-07-24 16:04:08,,,"""This is insane"": The man who shot this video was working on a sailboat when the storm that spawned a tornado on Ca… https://t.co/GrplBU3Efm",
NBC10Boston,1154059099493031936,2019-07-24 16:01:45,,,5 terrifying moments from the Cape Cod tornado https://t.co/q34rli7Ufo https://t.co/oDfcjlItdM,
WCVB,1154057966548635653,2019-07-24 15:57:15,,,Residents are cleaning up after yesterday's #tornado and storms on #CapeCod. Look at all the trees down in this one… https://t.co/X6uZaeJyBt,
philw1776,1154057819181735937,2019-07-24 15:56:40,,,@julia_bergeron Tornado just missed our Cape Cod cottage in South Yarmouth MA  yesterday. Nobody in Yarmouth or Har… https://t.co/5yK3YmHqKY,
hooves25,1154057817269182464,2019-07-24 15:56:39,,,"CNN: Cape Cod hit by rare tornado.
https://t.co/B4K4pTb56l

via @GoogleNews",
bakagi,1154057704949686275,2019-07-24 15:56:12,,,High winds rip roof off hotel as rare tornado strikes Massachusetts' Cape Cod https://t.co/xIOQrFf9My via @CBSNews,
fanofbball11,1154057444575862786,2019-07-24 15:55:10,,,"*Just an everyday teenager who lives on cape cod*

Parents: “Go outside you live on cape cod! Tourists come here be… https://t.co/o3dYsjM9zH",
klipklap,1154057255349891072,2019-07-24 15:54:25,,,"Cape cod tornado snapped willow tree, after tree cut I got a water view https://t.co/ge7ASQbsGu",
ScotMackRI,1154056963988189185,2019-07-24 15:53:16,,,"Tornado Touches Down On Cape Cod, Ripping Off Hotel Roof https://t.co/h6yhK1q1PE",
jefe_viejo,1154056903313330176,2019-07-24 15:53:01,,,"Tornado hits Cape Cod leaving more than 33,000 residents without power | Fox News https://t.co/pZ9svUILnl",
evnsocial,1154056893444345862,2019-07-24 15:52:59,,,Sailor braves sea as rare tornado touches down in Cape Cod https://t.co/BpvYcgZ1ON https://t.co/3tBaa8C1DE,
AmyVPass,1154056414236684288,2019-07-24 15:51:05,,,"Tornado hits Cape Cod leaving more than 33,000 residents without power https://t.co/LHuG9aIbD6 https://t.co/wDi2Hn12pb",
inky_mark,1154056158879113216,2019-07-24 15:50:04,,,"Rare EF-1 tornado hits Cape Cod, thousands without power - The Weather Network https://t.co/Pxib7bg1WD",
PaulinaDedaj,1154056057234186241,2019-07-24 15:49:40,,,"Tornado hits Cape Cod leaving more than 33,000 residents without power https://t.co/LZmGSkogB2",
PinaxGH,1154055971930439680,2019-07-24 15:49:19,,,"CAPE COD TWISTER: A tornado tore across Cape Cod on Tuesday, knocking down trees and ripping the roof from a hotel… https://t.co/gtXLO0Cs2H",
CrweWorld,1154054899799212033,2019-07-24 15:45:04,,,Tornado Recovery: U-Haul Offers 30 Days Free Self-Storage on Cape Cod https://t.co/J3d8o1Q4yy,
bonbonbonanza,1154054361267523585,2019-07-24 15:42:55,,,I Survived The Cape Cod Tornado of 2019 And All I Got Was This Lousy Tweet,
xoKaylaNicole,1154053409244422144,2019-07-24 15:39:08,,,"Multiple tornado touchdowns in Cape Cod, NWS says https://t.co/owzIrOH4qA",
woodyvilleusa,1154052429698101251,2019-07-24 15:35:15,,,"And there it is again.... good ole 33..... they don’t even hide it anymore....

https://t.co/SXE78XLUps",
FWCWeather,1154052268473376768,2019-07-24 15:34:36,,,"#TORNADO hits Cape Cod leaving more than 33,000 residents without power https://t.co/EXvoCEjwNP #FWCWeather",
gridpointwx,1154052114970267649,2019-07-24 15:34:00,,,"#TORNADO hits Cape Cod leaving more than 33,000 residents without power https://t.co/HAHsxXU9TP",
TimMelino,1154051960053620736,2019-07-24 15:33:23,,,"#TORNADO hits Cape Cod leaving more than 33,000 residents without power https://t.co/AzpqlGuqir #GPWX",
MMNewzz,1154051405885464576,2019-07-24 15:31:11,,,"Tornado hits Cape Cod leaving more than 33,000 residents without power https://t.co/tZooU5xO04 #news https://t.co/1JWTEA37C0",
newsalley,1154051187072593921,2019-07-24 15:30:18,,,"Tornado hits Cape Cod leaving more than 33,000 residents without power https://t.co/SY7nNWLAkt https://t.co/lcAdXcXRY7",
feed_stocks,1154051154818396160,2019-07-24 15:30:11,,,Tornado Recovery: U-Haul Offers 30 Days Free Self-Storage on Cape Cod https://t.co/r9YwhHfCIs https://t.co/FpbPChagbC,
CBSSunday,1154051153203728384,2019-07-24 15:30:10,,,"The @NWSWPC confirmed at least one tornado touched down in Cape Cod, MA Tuesday. Officials are still trying to dete… https://t.co/DrgUp1k3Le",
masslivenews,1154051130898489344,2019-07-24 15:30:05,,,Video shows the roof of the Cape Sands Inn in West Yarmouth getting blown off during the storm that brought a torna… https://t.co/G7t7ZBIleF,
WVTM13,1154050871526772738,2019-07-24 15:29:03,,,Cape Cod hit by rare tornado https://t.co/9BvdHVGcyH https://t.co/xvFDxXSWrc,
sean_ornery,1154050616529784833,2019-07-24 15:28:02,,,"Tornado hits Cape Cod leaving more than 33,000 residents without power

https://t.co/XCu0DF6R2p
Damn that global warming",
conlibrarian,1154050206402396162,2019-07-24 15:26:25,,,"Tornado hits Cape Cod leaving more than 33,000 residents without power https://t.co/TXIePNgCli",
JoinPatriotify,1154050025695121408,2019-07-24 15:25:41,,,"Tornado hits Cape Cod leaving more than 33,000 residents without power | Fox News https://t.co/qiR0tA7VRx",
Johnnybrightman,1154049809159991296,2019-07-24 15:24:50,,,"Tornado hits Cape Cod leaving more than 33,000 residents without power https://t.co/LpYGk1rBTH https://t.co/lXLY05R6Ug",
if_u_know_,1154049672442339331,2019-07-24 15:24:17,,,"Tornado hits Cape Cod leaving more than 33,000 residents without power, if you know what i mean",
LederHals,1154049654343864320,2019-07-24 15:24:13,,,"Tornado hits Cape Cod leaving more than 33,000 residents without power https://t.co/LdskKRMsSY",
PetesWire,1154049619699089408,2019-07-24 15:24:05,,,NEW:  U-Haul of Southern MA &amp; Cape Cod is offering 30 days of free self-storage to #CapeCod residents affected Tues… https://t.co/R1Q7iZ6sZm,
VisionCulture,1154049410336059392,2019-07-24 15:23:15,,,#Tornado Tears Across Cape Cod in Wake of Northeastern Heat Wave https://t.co/qFLJlLBzEA https://t.co/nClsI9KiEN,
Joe_McKenna_,1154049387942883329,2019-07-24 15:23:09,,,"Hey ⁦@budweiserusa⁩ - Due to the rare tornado that hit Cape Cod yesterday, I’ve got some nice beechwood available!… https://t.co/W6GbdJ95l6",
SALMANK71927364,1154048859204673536,2019-07-24 15:21:03,,,"Trending FOX BUSINESS News: How Severe Weather, Tourist Deaths have affected Summer Travel Cape Cod was hit hard on… https://t.co/npY6ssMl4q",
gridpointwx,1154048449542643713,2019-07-24 15:19:26,,,"EF1 #TORNADO rips roof off hotel in Cape Cod, leaves trail of damage https://t.co/dFXh3FL9el",
TimMelino,1154048260803313665,2019-07-24 15:18:41,,,"EF1 #TORNADO rips roof off hotel in Cape Cod, leaves trail of damage https://t.co/NecmtqeP01 #GPWX",
TeamAPCIA,1154048246261735424,2019-07-24 15:18:37,,,"Tips for Cape Cod residents who suffered damage in yesterday's #tornado 
https://t.co/1FvZkjN5d9 https://t.co/CMr50Zlkqd",
jpaint,1154047631506718722,2019-07-24 15:16:11,,,"4th tornado since 1950 hits Cape Cod, leaves trail of damage https://t.co/p35MqkL51V",
dbergstresser,1154047053422632965,2019-07-24 15:13:53,,,Tornados are very unusual on Cape Cod. Yesterday’s EF1 tornado that went through Yarmouth and Harwich did a lot of… https://t.co/9quRB5204u,
JasonKolnosCCT,1154046196454838273,2019-07-24 15:10:29,,,Still stunned that a #tornado 🌪🌪🌪actually hit #CapeCod. Glad there were no injuries https://t.co/EifzpqPpLk,
Biz_Corner_,1154045704643309570,2019-07-24 15:08:31,,,"Rare tornado strikes Cape Cod, Massachusetts
For just the fourth time in almost 70 years, a tornado struck Cape Cod… https://t.co/Bguc9c6S5T",
TeamAPCIA,1154045257887244289,2019-07-24 15:06:45,,,"APCIA offers recovery advice and insurance information following Cape Cod tornado
https://t.co/yG3HRhpMqp",
patpend,1154045095164833792,2019-07-24 15:06:06,,,EF-1 Tornado did damage in Cape Cod yesterday. https://t.co/cZCUs5r8PX,
FWCWeather,1154044953971924992,2019-07-24 15:05:32,,,"Rare #TORNADO strikes Cape Cod, Massachusetts https://t.co/rNaS4PYUI3 #FWCWeather",
FWCWeather,1154044948137689090,2019-07-24 15:05:31,,,Winds rip roof off hotel as rare #TORNADO hits Cape Cod https://t.co/ohrn8FS5lM #FWCWeather,
jeffsheehan,1154044866973712386,2019-07-24 15:05:12,,,"@evankirstel Evan, I grew up in Boston and don't ever recall a tornado hitting Cape Cod. I couldn't believe it.",
gridpointwx,1154044837319999491,2019-07-24 15:05:04,,,"Rare #TORNADO strikes Cape Cod, Massachusetts https://t.co/HXWFTzSlYs",
gridpointwx,1154044832681037825,2019-07-24 15:05:03,,,Winds rip roof off hotel as rare #TORNADO hits Cape Cod https://t.co/pS80rwEXfP,
FObrienAPCI,1154044786262732800,2019-07-24 15:04:52,,,APCIA Offers Recovery Advice and Insurance Information following Cape Cod Tornado https://t.co/kA7bKKxGtn,
TimMelino,1154044678104203264,2019-07-24 15:04:27,,,"Rare #TORNADO strikes Cape Cod, Massachusetts https://t.co/y7hLQXimsB #GPWX",
TimMelino,1154044660467159041,2019-07-24 15:04:22,,,Winds rip roof off hotel as rare #TORNADO hits Cape Cod https://t.co/0cmD5w34QC #GPWX,
peekayjee,1154044657069727752,2019-07-24 15:04:22,,,A #tornado struck #CapeCod and wreaked havoc during the #touristseason. It #uprooted #trees and left #residents wit… https://t.co/iWffZCOma4,
space259,1154044514278920194,2019-07-24 15:03:47,,,Cape Cod Battered by Rare and Terrifying Tornado That Touched Down in Multiple Locations https://t.co/VtPBU2SpTo vi… https://t.co/IzX8T1YoHy,
gasfuel,1154044506490019843,2019-07-24 15:03:46,,,"Cape Cod Tornado Leaves Power Outages, Trail Of Damage In Harwich, Yarmouth https://t.co/RZWTLuqW57",
evankirstel,1154044390462988289,2019-07-24 15:03:18,,,"Tornado hits Cape Cod as thunderstorms break the heat
 https://t.co/xJVD21d3XK #boston #Massachusetts https://t.co/SMS6OYNIgm",
Hope_Resists,1154043485344788484,2019-07-24 14:59:42,,,Cape Cod Battered by Rare and Terrifying Tornado That Touched Down in Multiple Locations https://t.co/teTZ40LfXr #SmartNews,
asmartboston,1154042918652403713,2019-07-24 14:57:27,,,700 crews work on Cape Cod to clear debris and restore power after tornado hits area.                    Wow! https://t.co/DUBp1kK5d5,
AngleNewsOnline,1154042593996505089,2019-07-24 14:56:10,,,Incredible Cape Cod Tornado – NBC Connecticut https://t.co/Jr7hdxcwvB,
Buffalohair,1154041946307874819,2019-07-24 14:53:35,,,"Rare tornado strikes Cape Cod, Massachusetts https://t.co/U0XKB7TrL4 https://t.co/4ZLqA3ZZyv",
PlainTruthToday,1154041849360728066,2019-07-24 14:53:12,,,Tornado hits Cape Cod as thunderstorms break the heat https://t.co/QlPT21r0yI,
RedCrossMA,1154041815160373248,2019-07-24 14:53:04,,,Red Cross volunteers Becky Alden and Steve Nearman talk about the helping those in need after the July 23 tornado o… https://t.co/cKpHEgwN6C,
WatsupAmericas,1154041223247609856,2019-07-24 14:50:43,,,"Latest: Rare tornado strikes Cape Cod, Massachusetts https://t.co/gNHyzpopOl",
Melaniafollow,1154041013012332545,2019-07-24 14:49:53,,,When Will the Power in Cape Cod Be Back on? Estimates Unavailable After Tornado https://t.co/P05L9FGl7Y https://t.co/167BU3JCyq,
Jaypei,1154040970909868035,2019-07-24 14:49:43,,,"Rare tornado strikes Cape Cod, Massachusetts https://t.co/J3YiBSKprF via @YouTube",
juliakmarsh,1154040476321775619,2019-07-24 14:47:45,,,The moment a tornado ripped through the harbor in my hometown on Cape Cod. https://t.co/i1iV1UPHQL,
MarieB99139904,1154040142799097858,2019-07-24 14:46:25,,,"Rare tornado touches down in Cape Cod, Massachusetts, July 23, 2019, widespread destruction in the popular tourist… https://t.co/qMTMvwxE20",
racheyface,1154039083359862785,2019-07-24 14:42:13,,,A tornado went by our house yesterday. We were very shaken up but are fine. Somehow our only damage was outdoors an… https://t.co/wWKyyx3HNY,
barstooltweetss,1154038784784130048,2019-07-24 14:41:01,,,"Must See Video: A Cape Cod Hotel Gets Its Roof Peeled Off by a Tornado
https://t.co/m5ABTsHmZV https://t.co/xKmQq0sAnj",
CapeCodcom,1154038443892076544,2019-07-24 14:39:40,,,#Cleanup efforts are underway across Cape Cod after a power #storm raged through the southern portion of the region… https://t.co/x2gjXf2bKL,
watchingeye,1154037797537247236,2019-07-24 14:37:06,,,"More than 50,000 people are left without power as rare TORNADO rips through Cape Cod during peak tourist season whe… https://t.co/T4XKYQIH8V",
JacquelineWMTW,1154037664405843970,2019-07-24 14:36:34,,,#UPDATE on the tornado that hit Cape Cod yesterday... confirmed high end EF-1... https://t.co/ss7xFXTEeO,
newsbell,1154037486164873216,2019-07-24 14:35:52,,,"JUST IN: @EversourceCT dispatched crews to Cape Cod for tornado-related repairs; some 33,000 customers are still ou… https://t.co/oJDBYPAEVH",
fireengineering,1154037026494091264,2019-07-24 14:34:02,,,Tornado Hits Cape Cod as Thunderstorm Breaks the Heat https://t.co/cPkQiyU5jl https://t.co/7ZbTj3wdZG,
FalmouthPatch,1154036797480923138,2019-07-24 14:33:08,,,"Cape Cod Tornado Cleanup Efforts Continue, Shelter Opens https://t.co/Rvigc4PZ6e",
WBUR,1154036779453829120,2019-07-24 14:33:03,,,NEW: Gov. Charlie Baker is planning to visit Cape Cod this afternoon to meet with officials after severe thundersto… https://t.co/sETU181V2N,
TDanevirke,1154036772369620993,2019-07-24 14:33:02,,,Tornado hits Cape Cod as thunderstorms break the heat https://t.co/g11VI8CwoK @MailOnline,
NBC10Boston,1154036647262130176,2019-07-24 14:32:32,,,Comcast opens free WiFi hotspots for those impacted by Cape Cod tornado https://t.co/FvKnBOvHUy https://t.co/tqk6LjV3FJ,
sharper_brain,1154036176619053057,2019-07-24 14:30:40,,,"Cape Cod was hit by a rare tornado and many people were left without power.
Via: EversourceMA

#capcodtornado… https://t.co/VOZ6qAqtBq",
NinjaJournalist,1154036103063564291,2019-07-24 14:30:22,,,"Cape Cod was hit by a rare tornado and many people were left without power.
Via: EversourceMA

#capcodtornado… https://t.co/JF9bYMBx7R",
ComcastNewEng,1154035992233299970,2019-07-24 14:29:56,,,"To help residents and emergency personnel stay connected following yesterday’s tornado on Cape Cod, we’ve opened Xf… https://t.co/h48eYmsjUB",
Ocean_State211,1154035716478898176,2019-07-24 14:28:50,,,https://t.co/FTNrUJAQBs Strange times. Cape Code gets hit with a tornado.,
NECN,1154035634304102400,2019-07-24 14:28:30,,,Comcast has opened up access to thousands of Xfinity WiFi hotspots for residents and emergency personnel on Cape Co… https://t.co/QASvmNmgkK,
marchinuke,1154035142182223872,2019-07-24 14:26:33,,,"We're covering the tornado activity in Cape Cod (those on the Cape, you usually hear me there Mid Days), if you thi… https://t.co/ziG73aqZsJ",
NycStormChaser,1154033800550256640,2019-07-24 14:21:13,,,@purestenergy @caulkthewagon This was a radar screenshot from yesterdays tornado on Cape Cod,
EagleIamOne,1154033300404658176,2019-07-24 14:19:14,,"Place(_api=<tweepy.api.API object at 0x10f0244e0>, id='9dded2a2bf6f959b', url='https://api.twitter.com/1.1/geo/id/9dded2a2bf6f959b.json', place_type='city', name='South Yarmouth', full_name='South Yarmouth, MA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f0244e0>, type='Polygon', coordinates=[[[-70.230497, 41.636864], [-70.159896, 41.636864], [-70.159896, 41.693959], [-70.230497, 41.693959]]]), attributes={})","We took a big hit on this twister
Via @CapeCodTimes

https://t.co/BCkH2lVpz5",
BarnstablePatch,1154033275075043335,2019-07-24 14:19:08,,,"Cape Cod Tornado Cleanup Efforts Continue, Shelter Opens https://t.co/qovwo9jeL6",
Han_Jerauld7,1154033140144451584,2019-07-24 14:18:36,,,@Lin_Manuel “History is happening” yes like the tornado that hit my town on Cape Cod yesterday 🤯 my backyard looks… https://t.co/yQkg3Sujs2,
ChrisLegereCCT,1154032009376780288,2019-07-24 14:14:06,,,"Tornado rips through Cape Cod
https://t.co/2Sw8AeZ5aX",
capesurfrider,1154031960693436416,2019-07-24 14:13:54,,,Cape Cod Tornado https://t.co/n8uCZLcaac via @YouTube,
effie_writes,1154031674948108288,2019-07-24 14:12:46,,,When Will the Power in #CapeCod Be Back on? Estimates Unavailable After #Tornado https://t.co/mv72XU9LjA via @heavysan,
SONSOFAFRIKA,1154031642371133440,2019-07-24 14:12:39,,,"RARE
TORNADO
STRIKES
CAPE COD
DISASTERS ARE a~COMIN' !
https://t.co/DV422lXHQr  

▲
☼
▼
NO ONE WARNED MORE on… https://t.co/0miDRGydzC",
PortlandTalksME,1154031510351224832,2019-07-24 14:12:07,,,Cape Cod tornado a reminder tornadoes happen in New England; Maine averages two per year – https://t.co/REP6ThscJ1… https://t.co/OLGiJYPASf,
NMaga2020,1154031055747162112,2019-07-24 14:10:19,,,"More than 50,000 people are left without power as rare TORNADO rips through Cape Cod during peak tourist season whe… https://t.co/jZUBNToUoZ",
richardwaystack,1154030472185430016,2019-07-24 14:08:00,,,"Harwich, Cape Cod, our home town, got hit hard in yesterday’s tornado!  Unusual for the Cape, loads of trees and wi… https://t.co/PxhSmzDl0j",
WxOneNews,1154030250109493249,2019-07-24 14:07:07,,,EF-1 Tornado Hits Cape Cod https://t.co/AVy631N4uR https://t.co/BrOmI8h0rk,
4029news,1154030107868180481,2019-07-24 14:06:33,,,Cape Cod hit by rare tornado https://t.co/icE3ffywsS https://t.co/DawG57Sahy,
FroschTravel,1154029709082157056,2019-07-24 14:04:58,,,"Travelers in Barnstable County, MA, including Cape Cod &amp; Martha’s Vineyard, should plan journeys accounting for dis… https://t.co/UeaexH9WOe",
OscarsWild1,1154029240830046209,2019-07-24 14:03:06,,,"Rare #tornado touches down in #Massachusetts ..

https://t.co/NhWPUTvnpM",
EversourceCT,1154029032419332096,2019-07-24 14:02:16,,,"We’re in Cape Cod today helping @eversourcema crews with restoring power to thousands after a tornado hit the area,… https://t.co/769oQdO8vb",
Latestupdate4u,1154028658828500993,2019-07-24 14:00:47,,,When Will the Power in Cape Cod Be Back on? Estimates Unavailable After Tornado https://t.co/n3qHk3owTW https://t.co/xR89Kxepqw,
BostonGlobe,1154027912896679936,2019-07-24 13:57:49,,,More than 700 crews get to work cleaning up after the Cape tornado. The recovery effort is expected to take several… https://t.co/L2SlOrboIo,
bostonherald,1154027870261579777,2019-07-24 13:57:39,,,"""It is amazing that so much devastation can happen so quickly.""

Cape Cod cleans up after tornado rips through seas… https://t.co/AA3K9jfhDT",
latestupdate6,1154027781153595399,2019-07-24 13:57:18,,,When Will the Power in Cape Cod Be Back on? Estimates Unavailable After Tornado https://t.co/jEJRSHrW33 https://t.co/7OxoX98R7o,
trendsNewsday,1154027712958226432,2019-07-24 13:57:02,,,"When Will the Power in Cape Cod Be Back on? Estimates Unavailable After Tornado 
https://t.co/ARz6EHes5H 

Effie Or… https://t.co/LjUoeMtMdh",
PublicNewsTV2,1154027709393178624,2019-07-24 13:57:01,,,When Will the Power in Cape Cod Be Back on? Estimates Unavailable After Tornado https://t.co/6xbc55ZDu6 https://t.co/tsmmxRGUBh,
Meghan_Ottolini,1154027349018468354,2019-07-24 13:55:35,,,"Our coverage of tornado cleanup on Cape Cod, with great shots from @Stonephotos and @NancyLanephotos + video
 https://t.co/1aME0T1Fcf",
89Nich,1154027268252958720,2019-07-24 13:55:16,,"Place(_api=<tweepy.api.API object at 0x10f0244e0>, id='32bcaa0873310167', url='https://api.twitter.com/1.1/geo/id/32bcaa0873310167.json', place_type='city', name='Northwest Harwich', full_name='Northwest Harwich, MA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x10f0244e0>, type='Polygon', coordinates=[[[-70.134147, 41.654913], [-70.06522, 41.654913], [-70.06522, 41.726046], [-70.134147, 41.726046]]]), attributes={})",@weatherchannel Umm the Cape Cod Tornado?,
mtmjr77,1154026816602103810,2019-07-24 13:53:28,,,Tornado rips through Cape Cod https://t.co/NFNNTb7Ri8,
BagalueSunab,1154026256666701825,2019-07-24 13:51:15,,,"It was only the 4th tornado on record for the area and it cut power to 50,000 people. https://t.co/wvNqwmx2mO",
Graffiti_Forens,1154025377058062337,2019-07-24 13:47:45,,,"We're running out of places to go on vacation without risking extreme weather destruction.
Rare tornado touches dow… https://t.co/B2vSfqkS98",
jennifermerritt,1154025165518450693,2019-07-24 13:46:54,,,Cape Cod was hit by a rare tornado https://t.co/CYREGpL94s; @OriginalJTT is back... kind of?… https://t.co/bsce5bHUqI,
katelyn_bush01,1154025064746115078,2019-07-24 13:46:30,,,Never thought i’d ever experience a tornado here in Cape Cod but here we are... climate change is real folks!!! 🙃… https://t.co/bJlnp5qBaJ,
TAGlobe,1154024914468384768,2019-07-24 13:45:55,,,#TORNADO UPDATE https://t.co/bgnXqUc3s5 #CapeTornado,
syracusedotcom,1154024705457840128,2019-07-24 13:45:05,,,Tornado hits Cape Cod as thunderstorms break the heat (video) https://t.co/QHK1LORe9Q,
GaabLab,1154024693827084288,2019-07-24 13:45:02,,,I’m having a wonderful vacation. Just survived a tornado on Cape Cod and now navigating life with three kids withou… https://t.co/yGfpqIHE7b,
GlobeMetro,1154023968560558080,2019-07-24 13:42:09,,,700 crews work on Cape Cod to clear debris and restore power after tornado hits area https://t.co/fuankg9vP3,
VTDanSchwartz,1154023618210349057,2019-07-24 13:40:45,,,"A tornado touched down on Cape Cod.

https://t.co/7dFG2CcEJ7",
evnsocial,1154023428111962112,2019-07-24 13:40:00,,,"Rare tornado touches down in Cape Cod, Massachusetts https://t.co/OjXHzVIVMs https://t.co/hKc7qYUPGE",
roryekennedy,1154023267855978497,2019-07-24 13:39:22,,,"The #tornado that hit #CapeCod yesterday is just a few miles from my family home. In Nov, the Woolsey Fire devastat… https://t.co/L5KlfDld5H",
chloebovay,1154023109453930496,2019-07-24 13:38:44,,,Cape Cod Battered by Rare and Terrifying Tornado That Touched Down in Multiple Locations - People https://t.co/SuahF7jVRz,
maalivahti,1154023049592758273,2019-07-24 13:38:30,,,@noaa when was the last time there was a tornado on Cape Cod?! I’ve vacationed here my whole life and never seen anything like that storm.,
wjz,1154022746709475328,2019-07-24 13:37:18,,,"The National Weather Service confirmed at least one tornado touched down in Cape Cod, Massachusetts Tuesday. A stat… https://t.co/c603AqM0iH",
greedy_toulouse,1154022707236933632,2019-07-24 13:37:08,,,@asgardiancms what state do you live in? i’m on cape cod and we had a CRAZY thunder storm over night and then a tornado the next morning,
ZacharysWeather,1154022628933414912,2019-07-24 13:36:50,,,"It was only the 4th tornado on record for the area and it cut power to 50,000 people. https://t.co/s038Kwd0fX",
ryanhanrahan,1154022307918155777,2019-07-24 13:35:33,,,More on yesterday's Cape tornado. https://t.co/WijiW6AjRB #nbcct,
106WCOD,1154021769289883648,2019-07-24 13:33:25,,,Wow; the most used verb for this storm https://t.co/xCVYp2Lwa6,
jemsconnect,1154021693905678343,2019-07-24 13:33:07,,,"Tornado Hits Cape Cod as Thunderstorm Breaks the Heat, https://t.co/mHk5iUG7v2 https://t.co/gkYHT7WGNM",
atltreepros,1154021496991494144,2019-07-24 13:32:20,,,"Chatham Residents Grapple With Toppled Trees, Power Outages - CBS Boston: https://t.co/ikQJrY0Wdb",
emerglive,1154021213049643008,2019-07-24 13:31:12,,,"#CapeCodTornado  This tornado is striking around Massachusetts and already hit Cape Cod. In case of disasters, what… https://t.co/eazgwpJwwZ",
drzewieckiBP,1154020699587014656,2019-07-24 13:29:10,,,"The Bristol Press - Wild weather: Tornado on Cape Cod, flooding and lightning in Connecticut: https://t.co/4lO4scBgac",
_DaisyBlaine,1154019971636183041,2019-07-24 13:26:16,,,"Was so excited to get down to NYC for #RWA19 today. 

Then a tornado struck Cape Cod and my husband had to leave fo… https://t.co/IuJ156YluX",
capitalweather,1154019810738606081,2019-07-24 13:25:38,,,"Crazy video from Chatham, Cape Cod yesterday.

EF1 tornado damage was confirmed not far from there, in Harwich (and… https://t.co/9dGvRwfP0x",
7News,1154019768162312192,2019-07-24 13:25:28,,,American flag outside decimated Cape Cod hotel emerges unscathed after tornado https://t.co/qbKUMYvVXx #7NEWS https://t.co/sCDZIiBbnK,
ABCWorldNews,1154018597179727872,2019-07-24 13:20:48,,,"""This is insane"": The man who shot this video was working on a sailboat when the storm that dropped a tornado on Ca… https://t.co/lSSrJsEPGf",
capecodsrealtor,1154018449947017216,2019-07-24 13:20:13,,,"Rare Cape Cod tornado touches down, NWS confirms https://t.co/O50iNjhGuC",
MagditaSimi,1154018373661089793,2019-07-24 13:19:55,,,"Storms Leave Tornado Damage on Cape Cod, Knock Out Power to Thousands in Maryland, New Jersey, New York, Pennsylvan… https://t.co/v3Ttymk9nc",
accuweather,1154017219841536000,2019-07-24 13:15:20,,,"It was only the 4th tornado on record for the area and it cut power to 50,000 people. https://t.co/05yu9murCV",
davisexec,1154016043406262280,2019-07-24 13:10:39,,,"Update From Cape Cod - As some of you may know, we are presently in Chatham, MA on Cape Cod. We got hit hard with a… https://t.co/kI6ikVu2Uh",
StephViva86,1154015913059987456,2019-07-24 13:10:08,,,Cape Cod Tornado 2019 https://t.co/LtpWHidCbX,
KTBS,1154015671782711298,2019-07-24 13:09:11,,,"It ripped off a hotel roof, toppled trees and knocked out power to thousands during the peak of tourist season. https://t.co/6kX2X6tukR",
salonistasays,1154015633362866176,2019-07-24 13:09:02,,,‘The scariest thing I’ve ever been through’ - The Boston Globe https://t.co/1OT33oVtkP,
WESH,1154015087864242176,2019-07-24 13:06:52,,,Cape Cod hit by rare tornado https://t.co/dzHVrjubk4 https://t.co/XUm3q2SCU4,
